t_s,v_ref,dec_v,dec_alpha,dec_i,dec_vbus,dec500_v,dec500_alpha,dec500_i,dec500_vbus,mimo_v,mimo_alpha,mimo_i,mimo_vbus
2.0130000e+01,-2.0000000e+00,-2.0000000e+00,2.3108875e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3108875e-09,-5.3929851e-01,1.0477860e-01,-1.9469340e+00,-6.9417036e-05,-5.3929859e-01,1.0300507e-01
2.0135000e+01,-2.0000000e+00,-2.0000000e+00,2.3108377e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3108360e-09,-5.3929851e-01,1.0477860e-01,-1.9469663e+00,-6.9377573e-05,-5.3929859e-01,1.0300615e-01
2.0140000e+01,-2.0000000e+00,-2.0000000e+00,2.3107916e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3107862e-09,-5.3929851e-01,1.0477860e-01,-1.9469986e+00,-6.9332452e-05,-5.3929859e-01,1.0300723e-01
2.0145000e+01,-2.0000000e+00,-2.0000000e+00,2.3107436e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3107436e-09,-5.3929851e-01,1.0477860e-01,-1.9470309e+00,-6.9293037e-05,-5.3929859e-01,1.0300831e-01
2.0150000e+01,-2.0000000e+00,-2.0000000e+00,2.3106939e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3106992e-09,-5.3929851e-01,1.0477860e-01,-1.9470632e+00,-6.9247972e-05,-5.3929859e-01,1.0300939e-01
2.0155000e+01,-2.0000000e+00,-2.0000000e+00,2.3106494e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3106530e-09,-5.3929851e-01,1.0477860e-01,-1.9470955e+00,-6.9208605e-05,-5.3929859e-01,1.0301046e-01
2.0160000e+01,-2.0000000e+00,-2.0000000e+00,2.3106068e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3106068e-09,-5.3929851e-01,1.0477860e-01,-1.9471277e+00,-6.9163594e-05,-5.3929859e-01,1.0301154e-01
2.0165000e+01,-2.0000000e+00,-2.0000000e+00,2.3105571e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3105553e-09,-5.3929851e-01,1.0477860e-01,-1.9471599e+00,-6.9124275e-05,-5.3929859e-01,1.0301262e-01
2.0170000e+01,-2.0000000e+00,-2.0000000e+00,2.3105127e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3105144e-09,-5.3929851e-01,1.0477860e-01,-1.9471921e+00,-6.9079320e-05,-5.3929859e-01,1.0301369e-01
2.0175000e+01,-2.0000000e+00,-2.0000000e+00,2.3104718e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3104683e-09,-5.3929851e-01,1.0477860e-01,-1.9472243e+00,-6.9040049e-05,-5.3929859e-01,1.0301477e-01
2.0180000e+01,-2.0000000e+00,-2.0000000e+00,2.3104185e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3104185e-09,-5.3929851e-01,1.0477860e-01,-1.9472565e+00,-6.8995148e-05,-5.3929859e-01,1.0301585e-01
2.0185000e+01,-2.0000000e+00,-2.0000000e+00,2.3103741e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3103706e-09,-5.3929851e-01,1.0477860e-01,-1.9472886e+00,-6.8955924e-05,-5.3929859e-01,1.0301692e-01
2.0190000e+01,-2.0000000e+00,-2.0000000e+00,2.3103315e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3103368e-09,-5.3929851e-01,1.0477860e-01,-1.9473207e+00,-6.8911078e-05,-5.3929859e-01,1.0301799e-01
2.0195000e+01,-2.0000000e+00,-2.0000000e+00,2.3102817e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3102817e-09,-5.3929851e-01,1.0477860e-01,-1.9473528e+00,-6.8871903e-05,-5.3929859e-01,1.0301906e-01
2.0200000e+01,-2.0000000e+00,-2.0000000e+00,2.3102356e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3102391e-09,-5.3929851e-01,1.0477860e-01,-1.9473849e+00,-6.8827111e-05,-5.3929859e-01,1.0302014e-01
2.0205000e+01,-2.0000000e+00,-2.0000000e+00,2.3101911e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3101876e-09,-5.3929851e-01,1.0477860e-01,-1.9474170e+00,-6.8787984e-05,-5.3929859e-01,1.0302121e-01
2.0210000e+01,-2.0000000e+00,-2.0000000e+00,2.3101450e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3101485e-09,-5.3929851e-01,1.0477860e-01,-1.9474490e+00,-6.8743247e-05,-5.3929859e-01,1.0302228e-01
2.0215000e+01,-2.0000000e+00,-2.0000000e+00,2.3101023e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3101041e-09,-5.3929851e-01,1.0477860e-01,-1.9474811e+00,-6.8704167e-05,-5.3929859e-01,1.0302335e-01
2.0220000e+01,-2.0000000e+00,-2.0000000e+00,2.3100668e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3100686e-09,-5.3929851e-01,1.0477860e-01,-1.9475131e+00,-6.8659484e-05,-5.3929859e-01,1.0302442e-01
2.0225000e+01,-2.0000000e+00,-2.0000000e+00,2.3100206e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3100224e-09,-5.3929851e-01,1.0477860e-01,-1.9475451e+00,-6.8620452e-05,-5.3929859e-01,1.0302549e-01
2.0230000e+01,-2.0000000e+00,-2.0000000e+00,2.3099780e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3099815e-09,-5.3929851e-01,1.0477860e-01,-1.9475770e+00,-6.8575824e-05,-5.3929859e-01,1.0302656e-01
2.0235000e+01,-2.0000000e+00,-2.0000000e+00,2.3099336e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3099318e-09,-5.3929851e-01,1.0477860e-01,-1.9476090e+00,-6.8536839e-05,-5.3929859e-01,1.0302762e-01
2.0240000e+01,-2.0000000e+00,-2.0000000e+00,2.3098909e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3098909e-09,-5.3929851e-01,1.0477860e-01,-1.9476409e+00,-6.8492265e-05,-5.3929859e-01,1.0302869e-01
2.0245000e+01,-2.0000000e+00,-2.0000000e+00,2.3098394e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3098377e-09,-5.3929851e-01,1.0477860e-01,-1.9476728e+00,-6.8453328e-05,-5.3929859e-01,1.0302976e-01
2.0250000e+01,-2.0000000e+00,-2.0000000e+00,2.3097932e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3097915e-09,-5.3929851e-01,1.0477860e-01,-1.9477047e+00,-6.8408809e-05,-5.3929859e-01,1.0303083e-01
2.0255000e+01,-2.0000000e+00,-2.0000000e+00,2.3097506e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3097506e-09,-5.3929851e-01,1.0477860e-01,-1.9477366e+00,-6.8369919e-05,-5.3929859e-01,1.0303189e-01
2.0260000e+01,-2.0000000e+00,-2.0000000e+00,2.3096955e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3097009e-09,-5.3929851e-01,1.0477860e-01,-1.9477684e+00,-6.8325454e-05,-5.3929859e-01,1.0303296e-01
2.0265000e+01,-2.0000000e+00,-2.0000000e+00,2.3096547e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3096547e-09,-5.3929851e-01,1.0477860e-01,-1.9478003e+00,-6.8286611e-05,-5.3929859e-01,1.0303402e-01
2.0270000e+01,-2.0000000e+00,-2.0000000e+00,2.3095996e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3096014e-09,-5.3929851e-01,1.0477860e-01,-1.9478321e+00,-6.8242200e-05,-5.3929859e-01,1.0303508e-01
2.0275000e+01,-2.0000000e+00,-2.0000000e+00,2.3095570e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3095534e-09,-5.3929851e-01,1.0477860e-01,-1.9478639e+00,-6.8203405e-05,-5.3929859e-01,1.0303614e-01
2.0280000e+01,-2.0000000e+00,-2.0000000e+00,2.3095126e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3095108e-09,-5.3929851e-01,1.0477860e-01,-1.9478956e+00,-6.8159048e-05,-5.3929859e-01,1.0303721e-01
2.0285000e+01,-2.0000000e+00,-2.0000000e+00,2.3094611e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3094611e-09,-5.3929851e-01,1.0477860e-01,-1.9479274e+00,-6.8120300e-05,-5.3929859e-01,1.0303827e-01
2.0290000e+01,-2.0000000e+00,-2.0000000e+00,2.3094184e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3094184e-09,-5.3929851e-01,1.0477860e-01,-1.9479591e+00,-6.8075998e-05,-5.3929859e-01,1.0303933e-01
2.0295000e+01,-2.0000000e+00,-2.0000000e+00,2.3093687e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3093669e-09,-5.3929851e-01,1.0477860e-01,-1.9479908e+00,-6.8037297e-05,-5.3929859e-01,1.0304039e-01
2.0300000e+01,-2.0000000e+00,-2.0000000e+00,2.3093225e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3093190e-09,-5.3929851e-01,1.0477860e-01,-1.9480225e+00,-6.7993048e-05,-5.3929859e-01,1.0304145e-01
2.0305000e+01,-2.0000000e+00,-2.0000000e+00,2.3092710e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3092692e-09,-5.3929851e-01,1.0477860e-01,-1.9480542e+00,-6.7954395e-05,-5.3929859e-01,1.0304250e-01
2.0310000e+01,-2.0000000e+00,-2.0000000e+00,2.3092266e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3092266e-09,-5.3929851e-01,1.0477860e-01,-1.9480859e+00,-6.7910200e-05,-5.3929859e-01,1.0304356e-01
2.0315000e+01,-2.0000000e+00,-2.0000000e+00,2.3091768e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3091768e-09,-5.3929851e-01,1.0477860e-01,-1.9481175e+00,-6.7871593e-05,-5.3929859e-01,1.0304462e-01
2.0320000e+01,-2.0000000e+00,-2.0000000e+00,2.3091271e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3091271e-09,-5.3929851e-01,1.0477860e-01,-1.9481491e+00,-6.7827452e-05,-5.3929859e-01,1.0304568e-01
2.0325000e+01,-2.0000000e+00,-2.0000000e+00,2.3090827e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3090845e-09,-5.3929851e-01,1.0477860e-01,-1.9481807e+00,-6.7788893e-05,-5.3929859e-01,1.0304673e-01
2.0330000e+01,-2.0000000e+00,-2.0000000e+00,2.3090383e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3090401e-09,-5.3929851e-01,1.0477860e-01,-1.9482123e+00,-6.7744806e-05,-5.3929859e-01,1.0304779e-01
2.0335000e+01,-2.0000000e+00,-2.0000000e+00,2.3089886e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3089832e-09,-5.3929851e-01,1.0477860e-01,-1.9482439e+00,-6.7706293e-05,-5.3929859e-01,1.0304884e-01
2.0340000e+01,-2.0000000e+00,-2.0000000e+00,2.3089406e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3089424e-09,-5.3929851e-01,1.0477860e-01,-1.9482754e+00,-6.7662260e-05,-5.3929859e-01,1.0304990e-01
2.0345000e+01,-2.0000000e+00,-2.0000000e+00,2.3088962e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3088944e-09,-5.3929851e-01,1.0477860e-01,-1.9483069e+00,-6.7623794e-05,-5.3929859e-01,1.0305095e-01
2.0350000e+01,-2.0000000e+00,-2.0000000e+00,2.3088500e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3088536e-09,-5.3929851e-01,1.0477860e-01,-1.9483384e+00,-6.7579815e-05,-5.3929859e-01,1.0305201e-01
2.0355000e+01,-2.0000000e+00,-2.0000000e+00,2.3088038e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3088038e-09,-5.3929851e-01,1.0477860e-01,-1.9483699e+00,-6.7541396e-05,-5.3929859e-01,1.0305306e-01
2.0360000e+01,-2.0000000e+00,-2.0000000e+00,2.3087559e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3087559e-09,-5.3929851e-01,1.0477860e-01,-1.9484014e+00,-6.7497470e-05,-5.3929859e-01,1.0305411e-01
2.0365000e+01,-2.0000000e+00,-2.0000000e+00,2.3087061e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3087079e-09,-5.3929851e-01,1.0477860e-01,-1.9484328e+00,-6.7459098e-05,-5.3929859e-01,1.0305516e-01
2.0370000e+01,-2.0000000e+00,-2.0000000e+00,2.3086617e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3086653e-09,-5.3929851e-01,1.0477860e-01,-1.9484642e+00,-6.7415225e-05,-5.3929859e-01,1.0305621e-01
2.0375000e+01,-2.0000000e+00,-2.0000000e+00,2.3086120e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3086120e-09,-5.3929851e-01,1.0477860e-01,-1.9484957e+00,-6.7376900e-05,-5.3929859e-01,1.0305726e-01
2.0380000e+01,-2.0000000e+00,-2.0000000e+00,2.3085693e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3085711e-09,-5.3929851e-01,1.0477860e-01,-1.9485270e+00,-6.7333081e-05,-5.3929859e-01,1.0305831e-01
2.0385000e+01,-2.0000000e+00,-2.0000000e+00,2.3085232e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3085232e-09,-5.3929851e-01,1.0477860e-01,-1.9485584e+00,-6.7294802e-05,-5.3929859e-01,1.0305936e-01
2.0390000e+01,-2.0000000e+00,-2.0000000e+00,2.3084752e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3084770e-09,-5.3929851e-01,1.0477860e-01,-1.9485898e+00,-6.7251037e-05,-5.3929859e-01,1.0306041e-01
2.0395000e+01,-2.0000000e+00,-2.0000000e+00,2.3084308e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3084308e-09,-5.3929851e-01,1.0477860e-01,-1.9486211e+00,-6.7212805e-05,-5.3929859e-01,1.0306145e-01
2.0400000e+01,-2.0000000e+00,-2.0000000e+00,2.3083828e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3083864e-09,-5.3929851e-01,1.0477860e-01,-1.9486524e+00,-6.7169092e-05,-5.3929859e-01,1.0306250e-01
2.0405000e+01,-2.0000000e+00,-2.0000000e+00,2.3083384e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3083384e-09,-5.3929851e-01,1.0477860e-01,-1.9486837e+00,-6.7130907e-05,-5.3929859e-01,1.0306354e-01
2.0410000e+01,-2.0000000e+00,-2.0000000e+00,2.3082904e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3082904e-09,-5.3929851e-01,1.0477860e-01,-1.9487150e+00,-6.7087248e-05,-5.3929859e-01,1.0306459e-01
2.0415000e+01,-2.0000000e+00,-2.0000000e+00,2.3082443e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3082425e-09,-5.3929851e-01,1.0477860e-01,-1.9487462e+00,-6.7049109e-05,-5.3929859e-01,1.0306563e-01
2.0420000e+01,-2.0000000e+00,-2.0000000e+00,2.3082034e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3082016e-09,-5.3929851e-01,1.0477860e-01,-1.9487775e+00,-6.7005503e-05,-5.3929859e-01,1.0306668e-01
2.0425000e+01,-2.0000000e+00,-2.0000000e+00,2.3081554e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3081519e-09,-5.3929851e-01,1.0477860e-01,-1.9488087e+00,-6.6967411e-05,-5.3929859e-01,1.0306772e-01
2.0430000e+01,-2.0000000e+00,-2.0000000e+00,2.3081075e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3081039e-09,-5.3929851e-01,1.0477860e-01,-1.9488399e+00,-6.6923858e-05,-5.3929859e-01,1.0306876e-01
2.0435000e+01,-2.0000000e+00,-2.0000000e+00,2.3080613e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3080577e-09,-5.3929851e-01,1.0477860e-01,-1.9488711e+00,-6.6885812e-05,-5.3929859e-01,1.0306980e-01
2.0440000e+01,-2.0000000e+00,-2.0000000e+00,2.3080169e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3080187e-09,-5.3929851e-01,1.0477860e-01,-1.9489022e+00,-6.6842313e-05,-5.3929859e-01,1.0307085e-01
2.0445000e+01,-2.0000000e+00,-2.0000000e+00,2.3079689e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3079654e-09,-5.3929851e-01,1.0477860e-01,-1.9489334e+00,-6.6804313e-05,-5.3929859e-01,1.0307189e-01
2.0450000e+01,-2.0000000e+00,-2.0000000e+00,2.3079192e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3079210e-09,-5.3929851e-01,1.0477860e-01,-1.9489645e+00,-6.6760866e-05,-5.3929859e-01,1.0307293e-01
2.0455000e+01,-2.0000000e+00,-2.0000000e+00,2.3078766e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3078748e-09,-5.3929851e-01,1.0477860e-01,-1.9489956e+00,-6.6722913e-05,-5.3929859e-01,1.0307397e-01
2.0460000e+01,-2.0000000e+00,-2.0000000e+00,2.3078286e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3078286e-09,-5.3929851e-01,1.0477860e-01,-1.9490267e+00,-6.6679519e-05,-5.3929859e-01,1.0307501e-01
2.0465000e+01,-2.0000000e+00,-2.0000000e+00,2.3077824e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3077824e-09,-5.3929851e-01,1.0477860e-01,-1.9490577e+00,-6.6641613e-05,-5.3929859e-01,1.0307604e-01
2.0470000e+01,-2.0000000e+00,-2.0000000e+00,2.3077380e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3077416e-09,-5.3929851e-01,1.0477860e-01,-1.9490888e+00,-6.6598272e-05,-5.3929859e-01,1.0307708e-01
2.0475000e+01,-2.0000000e+00,-2.0000000e+00,2.3076936e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3076936e-09,-5.3929851e-01,1.0477860e-01,-1.9491198e+00,-6.6560411e-05,-5.3929859e-01,1.0307812e-01
2.0480000e+01,-2.0000000e+00,-2.0000000e+00,2.3076439e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3076421e-09,-5.3929851e-01,1.0477860e-01,-1.9491508e+00,-6.6517123e-05,-5.3929859e-01,1.0307916e-01
2.0485000e+01,-2.0000000e+00,-2.0000000e+00,2.3076012e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3076030e-09,-5.3929851e-01,1.0477860e-01,-1.9491818e+00,-6.6479308e-05,-5.3929859e-01,1.0308019e-01
2.0490000e+01,-2.0000000e+00,-2.0000000e+00,2.3075550e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3075568e-09,-5.3929851e-01,1.0477860e-01,-1.9492128e+00,-6.6436073e-05,-5.3929859e-01,1.0308123e-01
2.0495000e+01,-2.0000000e+00,-2.0000000e+00,2.3075106e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3075053e-09,-5.3929851e-01,1.0477860e-01,-1.9492437e+00,-6.6398304e-05,-5.3929859e-01,1.0308226e-01
2.0500000e+01,-2.0000000e+00,-2.0000000e+00,2.3074609e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3074627e-09,-5.3929851e-01,1.0477860e-01,-1.9492746e+00,-6.6355122e-05,-5.3929859e-01,1.0308329e-01
2.0505000e+01,-2.0000000e+00,-2.0000000e+00,2.3074200e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3074165e-09,-5.3929851e-01,1.0477860e-01,-1.9493056e+00,-6.6317399e-05,-5.3929859e-01,1.0308433e-01
2.0510000e+01,-2.0000000e+00,-2.0000000e+00,2.3073685e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3073685e-09,-5.3929851e-01,1.0477860e-01,-1.9493365e+00,-6.6274269e-05,-5.3929859e-01,1.0308536e-01
2.0515000e+01,-2.0000000e+00,-2.0000000e+00,2.3073206e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3073188e-09,-5.3929851e-01,1.0477860e-01,-1.9493673e+00,-6.6236592e-05,-5.3929859e-01,1.0308639e-01
2.0520000e+01,-2.0000000e+00,-2.0000000e+00,2.3072779e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3072779e-09,-5.3929851e-01,1.0477860e-01,-1.9493982e+00,-6.6193515e-05,-5.3929859e-01,1.0308742e-01
2.0525000e+01,-2.0000000e+00,-2.0000000e+00,2.3072300e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3072282e-09,-5.3929851e-01,1.0477860e-01,-1.9494290e+00,-6.6155884e-05,-5.3929859e-01,1.0308845e-01
2.0530000e+01,-2.0000000e+00,-2.0000000e+00,2.3071820e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3071873e-09,-5.3929851e-01,1.0477860e-01,-1.9494598e+00,-6.6112859e-05,-5.3929859e-01,1.0308948e-01
2.0535000e+01,-2.0000000e+00,-2.0000000e+00,2.3071394e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3071376e-09,-5.3929851e-01,1.0477860e-01,-1.9494906e+00,-6.6075274e-05,-5.3929859e-01,1.0309051e-01
2.0540000e+01,-2.0000000e+00,-2.0000000e+00,2.3070932e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3070932e-09,-5.3929851e-01,1.0477860e-01,-1.9495214e+00,-6.6032302e-05,-5.3929859e-01,1.0309154e-01
2.0545000e+01,-2.0000000e+00,-2.0000000e+00,2.3070523e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3070452e-09,-5.3929851e-01,1.0477860e-01,-1.9495522e+00,-6.5994763e-05,-5.3929858e-01,1.0309257e-01
2.0550000e+01,-2.0000000e+00,-2.0000000e+00,2.3070008e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3070008e-09,-5.3929851e-01,1.0477860e-01,-1.9495829e+00,-6.5951843e-05,-5.3929858e-01,1.0309360e-01
2.0555000e+01,-2.0000000e+00,-2.0000000e+00,2.3069511e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3069511e-09,-5.3929851e-01,1.0477860e-01,-1.9496137e+00,-6.5914349e-05,-5.3929858e-01,1.0309462e-01
2.0560000e+01,-2.0000000e+00,-2.0000000e+00,2.3069067e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3069067e-09,-5.3929851e-01,1.0477860e-01,-1.9496444e+00,-6.5871481e-05,-5.3929858e-01,1.0309565e-01
2.0565000e+01,-2.0000000e+00,-2.0000000e+00,2.3068569e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3068605e-09,-5.3929851e-01,1.0477860e-01,-1.9496751e+00,-6.5834034e-05,-5.3929858e-01,1.0309668e-01
2.0570000e+01,-2.0000000e+00,-2.0000000e+00,2.3068161e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3068196e-09,-5.3929851e-01,1.0477860e-01,-1.9497057e+00,-6.5791218e-05,-5.3929858e-01,1.0309770e-01
2.0575000e+01,-2.0000000e+00,-2.0000000e+00,2.3067681e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3067663e-09,-5.3929851e-01,1.0477860e-01,-1.9497364e+00,-6.5753816e-05,-5.3929858e-01,1.0309872e-01
2.0580000e+01,-2.0000000e+00,-2.0000000e+00,2.3067273e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3067255e-09,-5.3929851e-01,1.0477860e-01,-1.9497670e+00,-6.5711053e-05,-5.3929858e-01,1.0309975e-01
2.0585000e+01,-2.0000000e+00,-2.0000000e+00,2.3066757e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3066757e-09,-5.3929851e-01,1.0477860e-01,-1.9497976e+00,-6.5673696e-05,-5.3929858e-01,1.0310077e-01
2.0590000e+01,-2.0000000e+00,-2.0000000e+00,2.3066296e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3066296e-09,-5.3929851e-01,1.0477860e-01,-1.9498282e+00,-6.5630985e-05,-5.3929858e-01,1.0310180e-01
2.0595000e+01,-2.0000000e+00,-2.0000000e+00,2.3065851e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3065905e-09,-5.3929851e-01,1.0477860e-01,-1.9498588e+00,-6.5593674e-05,-5.3929858e-01,1.0310282e-01
2.0600000e+01,-2.0000000e+00,-2.0000000e+00,2.3065372e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3065390e-09,-5.3929851e-01,1.0477860e-01,-1.9498894e+00,-6.5551015e-05,-5.3929858e-01,1.0310384e-01
2.0605000e+01,-2.0000000e+00,-2.0000000e+00,2.3064946e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3064928e-09,-5.3929851e-01,1.0477860e-01,-1.9499199e+00,-6.5513749e-05,-5.3929858e-01,1.0310486e-01
2.0610000e+01,-2.0000000e+00,-2.0000000e+00,2.3064501e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3064466e-09,-5.3929851e-01,1.0477860e-01,-1.9499504e+00,-6.5471142e-05,-5.3929858e-01,1.0310588e-01
2.0615000e+01,-2.0000000e+00,-2.0000000e+00,2.3064022e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3064022e-09,-5.3929851e-01,1.0477860e-01,-1.9499809e+00,-6.5433922e-05,-5.3929858e-01,1.0310690e-01
2.0620000e+01,-2.0000000e+00,-2.0000000e+00,2.3063560e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3063560e-09,-5.3929851e-01,1.0477860e-01,-1.9500114e+00,-6.5391366e-05,-5.3929858e-01,1.0310792e-01
2.0625000e+01,-2.0000000e+00,-2.0000000e+00,2.3063151e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3063151e-09,-5.3929851e-01,1.0477860e-01,-1.9500419e+00,-6.5354192e-05,-5.3929858e-01,1.0310893e-01
2.0630000e+01,-2.0000000e+00,-2.0000000e+00,2.3062690e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3062690e-09,-5.3929851e-01,1.0477860e-01,-1.9500723e+00,-6.5311688e-05,-5.3929858e-01,1.0310995e-01
2.0635000e+01,-2.0000000e+00,-2.0000000e+00,2.3062245e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3062228e-09,-5.3929851e-01,1.0477860e-01,-1.9501027e+00,-6.5274559e-05,-5.3929858e-01,1.0311097e-01
2.0640000e+01,-2.0000000e+00,-2.0000000e+00,2.3061784e-09,-5.3929851e-01,1.0477860e-01,-2.0000000e+00,2.3061784e-09,-5.3929851e-01,1.0477860e-01,-1.9501331e+00,-6.5232107e-05,-5.3929858e-01,1.0311199e-01
