t_s,v_ref,dec_v,dec_alpha,dec_i,dec_r,dec500_v,dec500_alpha,dec500_i,dec500_r,mimo_v,mimo_alpha,mimo_i,mimo_r
5.2940000e+00,5.0000000e-02,4.9999991e-02,1.2195853e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2195781e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3197493e-12,1.3482462e-02,4.9925651e-01
5.2950000e+00,5.0000000e-02,4.9999991e-02,1.2195690e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2195917e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3200849e-12,1.3482462e-02,4.9925651e-01
5.2960000e+00,5.0000000e-02,4.9999991e-02,1.2195753e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2195681e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3194610e-12,1.3482462e-02,4.9925651e-01
5.2970000e+00,5.0000000e-02,4.9999991e-02,1.2195589e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2195816e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3198067e-12,1.3482462e-02,4.9925651e-01
5.2980000e+00,5.0000000e-02,4.9999991e-02,1.2195652e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2195580e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3191522e-12,1.3482462e-02,4.9925651e-01
5.2990000e+00,5.0000000e-02,4.9999991e-02,1.2195488e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2195715e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3194876e-12,1.3482462e-02,4.9925651e-01
5.3000000e+00,5.0000000e-02,4.9999991e-02,1.2195550e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2195478e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3188628e-12,1.3482462e-02,4.9925651e-01
5.3010000e+00,5.0000000e-02,4.9999991e-02,1.2195386e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2195613e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3192046e-12,1.3482462e-02,4.9925651e-01
5.3020000e+00,5.0000000e-02,4.9999991e-02,1.2195448e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2195379e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3185453e-12,1.3482462e-02,4.9925651e-01
5.3030000e+00,5.0000000e-02,4.9999991e-02,1.2195287e-10,1.3482465e-02,4.9925651e-01,4.9999991e-02,1.2195515e-10,1.3482465e-02,4.9925651e-01,5.0000001e-02,-1.3188717e-12,1.3482462e-02,4.9925651e-01
