t,alpha,v,r_cmd,i_cmd
4.528000000e+01,-1.192757915e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.530000000e+01,-1.193045229e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.532000000e+01,-1.193744539e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.534000000e+01,-1.183374145e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.536000000e+01,-1.184192718e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.538000000e+01,-1.184978764e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.540000000e+01,-1.174505371e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.542000000e+01,-1.175372733e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.544000000e+01,-1.176028675e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.546000000e+01,-1.166016068e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.548000000e+01,-1.166558170e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.550000000e+01,-1.167745371e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.552000000e+01,-1.157412924e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.554000000e+01,-1.158323654e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.556000000e+01,-1.159369909e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.558000000e+01,-1.149129620e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.560000000e+01,-1.150371031e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.562000000e+01,-1.151010710e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.564000000e+01,-1.141355890e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.566000000e+01,-1.142141937e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.568000000e+01,-1.139816323e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.570000000e+01,-1.133256900e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.572000000e+01,-1.134460364e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.574000000e+01,-1.124886859e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.576000000e+01,-1.125548222e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.578000000e+01,-1.127190789e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.580000000e+01,-1.117064340e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.582000000e+01,-1.118750275e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.584000000e+01,-1.119574268e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.586000000e+01,-1.110076657e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.588000000e+01,-1.111296385e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.590000000e+01,-1.112494428e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.592000000e+01,-1.102904660e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.594000000e+01,-1.104536384e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.596000000e+01,-1.094702671e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.598000000e+01,-1.096139238e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.600000000e+01,-1.097890225e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.602000000e+01,-1.087866776e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.604000000e+01,-1.089796656e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.606000000e+01,-1.090989278e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.608000000e+01,-1.081930769e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.610000000e+01,-1.083052918e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.612000000e+01,-1.074043198e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.614000000e+01,-1.075235821e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.616000000e+01,-1.077371699e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.618000000e+01,-1.067456670e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.620000000e+01,-1.069695547e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.622000000e+01,-1.070693013e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.624000000e+01,-1.061927239e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.626000000e+01,-1.063445122e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.628000000e+01,-1.054549243e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.630000000e+01,-1.056023758e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.632000000e+01,-1.054354087e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.634000000e+01,-1.048727077e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.636000000e+01,-1.050917166e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.638000000e+01,-1.041267766e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.640000000e+01,-1.043620485e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.642000000e+01,-1.045008264e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.644000000e+01,-1.036497277e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.646000000e+01,-1.038172369e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.648000000e+01,-1.029401174e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.650000000e+01,-1.031228054e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.652000000e+01,-1.022473122e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.654000000e+01,-1.024153635e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.656000000e+01,-1.026631037e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.658000000e+01,-1.017393635e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.660000000e+01,-1.019865616e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.662000000e+01,-1.010671581e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.664000000e+01,-1.013197772e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.666000000e+01,-1.014677708e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.668000000e+01,-1.006557034e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.670000000e+01,-1.008492335e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.672000000e+01,-9.999921897e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.674000000e+01,-1.001949175e-14,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.676000000e+01,-9.937146592e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.678000000e+01,-9.954764877e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.680000000e+01,-9.980568889e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.682000000e+01,-9.892260622e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.684000000e+01,-9.922021971e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.686000000e+01,-9.830190047e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.688000000e+01,-9.859300876e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.690000000e+01,-9.769203675e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.692000000e+01,-9.796471360e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.694000000e+01,-9.782756202e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.696000000e+01,-9.736677610e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.698000000e+01,-9.756789560e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.700000000e+01,-9.677534381e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.702000000e+01,-9.701224199e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.704000000e+01,-9.617144320e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.706000000e+01,-9.646417779e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.708000000e+01,-9.556971100e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.710000000e+01,-9.588900854e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.712000000e+01,-9.500863637e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.714000000e+01,-9.532793391e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.716000000e+01,-9.516964040e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.718000000e+01,-9.476469089e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.720000000e+01,-9.500050486e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.722000000e+01,-9.422150560e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.724000000e+01,-9.445948797e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.726000000e+01,-9.365609416e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.728000000e+01,-9.393907093e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.730000000e+01,-9.310260896e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.732000000e+01,-9.343600112e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.734000000e+01,-9.257297619e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.736000000e+01,-9.292100509e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.738000000e+01,-9.204605394e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.740000000e+01,-9.240763536e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.742000000e+01,-9.155870506e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.744000000e+01,-9.187908680e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.746000000e+01,-9.179397693e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.748000000e+01,-9.138360641e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.750000000e+01,-9.133427521e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.752000000e+01,-9.085831046e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.754000000e+01,-9.123236021e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.756000000e+01,-9.038017730e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.758000000e+01,-9.074663763e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.760000000e+01,-8.990854936e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.762000000e+01,-9.024736253e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.764000000e+01,-8.949058942e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.766000000e+01,-8.976163996e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.768000000e+01,-8.903739291e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.770000000e+01,-8.931332236e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.772000000e+01,-8.859070161e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.774000000e+01,-8.886337846e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.776000000e+01,-8.811798947e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.778000000e+01,-8.845300794e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.780000000e+01,-8.764852993e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.782000000e+01,-8.805131103e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.784000000e+01,-8.722189637e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.786000000e+01,-8.762576168e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.788000000e+01,-8.680285223e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.790000000e+01,-8.716389156e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.792000000e+01,-8.643747610e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.794000000e+01,-8.673617380e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.796000000e+01,-8.604011600e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.798000000e+01,-8.633827160e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.800000000e+01,-8.564004540e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.802000000e+01,-8.595392193e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.804000000e+01,-8.521232765e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.806000000e+01,-8.559992992e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.808000000e+01,-8.479003090e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.810000000e+01,-8.522967488e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.812000000e+01,-8.446260184e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.814000000e+01,-8.477159946e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.816000000e+01,-8.411132034e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.818000000e+01,-8.440134442e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.820000000e+01,-8.376437564e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.822000000e+01,-8.296857125e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.824000000e+01,-8.336159454e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.826000000e+01,-8.267854717e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.828000000e+01,-8.299079739e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.830000000e+01,-8.232021835e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.832000000e+01,-8.265523682e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.834000000e+01,-8.197327366e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.836000000e+01,-8.237063375e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.838000000e+01,-8.159542920e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.840000000e+01,-8.207030975e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.842000000e+01,-8.129347889e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.844000000e+01,-8.168596008e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.846000000e+01,-8.100616532e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.848000000e+01,-8.135853102e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.850000000e+01,-8.072373065e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.852000000e+01,-7.995557341e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.854000000e+01,-8.036106502e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.856000000e+01,-7.970241220e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.858000000e+01,-8.003851488e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.860000000e+01,-7.940371451e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.862000000e+01,-7.980053250e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.864000000e+01,-7.906435923e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.866000000e+01,-7.955333441e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.868000000e+01,-7.878571927e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.870000000e+01,-7.922970006e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.872000000e+01,-7.857701035e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.874000000e+01,-7.781861093e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.876000000e+01,-7.831571763e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.878000000e+01,-7.759905999e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.880000000e+01,-7.800400950e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.882000000e+01,-7.737408804e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.884000000e+01,-7.773675367e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.886000000e+01,-7.711442162e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.888000000e+01,-7.753183946e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.890000000e+01,-7.680867661e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.892000000e+01,-7.622212323e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.894000000e+01,-7.662002543e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.896000000e+01,-7.590607830e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.898000000e+01,-7.642757954e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.900000000e+01,-7.569682728e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.902000000e+01,-7.615490270e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.904000000e+01,-7.553094435e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.906000000e+01,-7.479964998e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.908000000e+01,-7.531301971e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.910000000e+01,-7.463973016e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.912000000e+01,-7.504955858e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.914000000e+01,-7.447384723e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.916000000e+01,-7.486470211e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.918000000e+01,-7.419629147e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.920000000e+01,-7.436596911e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.922000000e+01,-7.401685601e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.924000000e+01,-7.337880303e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.926000000e+01,-7.389379907e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.928000000e+01,-7.317551513e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.930000000e+01,-7.369972688e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.932000000e+01,-7.306330020e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.934000000e+01,-7.235748459e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.936000000e+01,-7.290229618e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.938000000e+01,-7.224364336e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.940000000e+01,-7.266756641e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.942000000e+01,-7.212058641e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.944000000e+01,-7.144567056e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.946000000e+01,-7.188965135e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.948000000e+01,-7.134700816e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.950000000e+01,-7.175954709e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.952000000e+01,-7.111173629e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.954000000e+01,-7.165329528e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.956000000e+01,-7.099410036e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.958000000e+01,-7.037068411e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.960000000e+01,-7.093392713e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.962000000e+01,-7.022648522e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.964000000e+01,-7.072630242e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.966000000e+01,-7.019179075e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.968000000e+01,-6.949573295e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.970000000e+01,-7.000910268e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.972000000e+01,-6.945995428e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.974000000e+01,-6.984701446e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.976000000e+01,-6.930382917e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.978000000e+01,-6.875088606e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.980000000e+01,-6.916234079e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.982000000e+01,-6.857795581e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.984000000e+01,-6.913577783e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.986000000e+01,-6.847766711e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.988000000e+01,-6.789111374e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.990000000e+01,-6.847604081e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.992000000e+01,-6.778974083e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.994000000e+01,-6.793719233e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.996000000e+01,-6.781142488e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
4.998000000e+01,-6.713921953e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
5.000000000e+01,-6.763795253e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
5.002000000e+01,-6.715168786e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
5.004000000e+01,-6.649357714e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
5.006000000e+01,-6.698092601e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
5.008000000e+01,-6.648869823e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
5.010000000e+01,-6.657760281e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
5.012000000e+01,-6.634883615e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
5.014000000e+01,-6.586419778e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
5.016000000e+01,-6.633636782e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
5.018000000e+01,-6.571403578e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
5.020000000e+01,-6.523427631e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
5.022000000e+01,-6.574059873e-15,5.000000001e-02,5.003717474e-01,1.348246209e-02
5.024000000e+01,-6.509441423e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.026000000e+01,-6.568042551e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.028000000e+01,-6.515729796e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.030000000e+01,-6.449918724e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.032000000e+01,-6.509333003e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.034000000e+01,-6.456966038e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.036000000e+01,-6.391371807e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.038000000e+01,-6.449105572e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.040000000e+01,-6.399232273e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.042000000e+01,-6.333909092e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.044000000e+01,-6.390124974e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.046000000e+01,-6.342799549e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.048000000e+01,-6.352665789e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.050000000e+01,-6.332065948e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.052000000e+01,-6.286149986e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.054000000e+01,-6.339275892e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.056000000e+01,-6.276500587e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.058000000e+01,-6.227982539e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.060000000e+01,-6.289131542e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.062000000e+01,-6.224025201e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.064000000e+01,-6.171007715e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.066000000e+01,-6.236222476e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.068000000e+01,-6.173501380e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.070000000e+01,-6.117339708e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.072000000e+01,-6.184451822e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.074000000e+01,-6.126555426e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.076000000e+01,-6.138102179e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.078000000e+01,-6.127964889e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.080000000e+01,-6.080639464e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.082000000e+01,-6.128235940e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.084000000e+01,-6.076519496e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.086000000e+01,-6.031958787e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.088000000e+01,-6.081506826e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.090000000e+01,-6.026429356e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.092000000e+01,-5.982356537e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.094000000e+01,-6.039927673e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.096000000e+01,-5.978453409e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.098000000e+01,-5.930423253e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.100000000e+01,-5.997914838e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.102000000e+01,-5.936332155e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.104000000e+01,-5.879628381e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.106000000e+01,-5.948312589e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.108000000e+01,-5.897842978e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.110000000e+01,-5.836531345e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.112000000e+01,-5.899631911e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.114000000e+01,-5.856751716e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.116000000e+01,-5.795927974e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.118000000e+01,-5.853228058e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.120000000e+01,-5.811486275e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.122000000e+01,-5.761341924e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.124000000e+01,-5.811811535e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.126000000e+01,-5.763944010e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.128000000e+01,-5.723557479e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.130000000e+01,-5.777388117e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
5.132000000e+01,-5.719762771e-15,5.000000000e-02,5.003717474e-01,1.348246209e-02
