t,alpha,v,r_cmd,i_cmd
4.386000000e+01,-1.421532163e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.388000000e+01,-1.418080063e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.390000000e+01,-1.414736384e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.392000000e+01,-1.411063107e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.394000000e+01,-1.407476566e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.396000000e+01,-1.404132886e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.398000000e+01,-1.400871606e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.400000000e+01,-1.397419506e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.402000000e+01,-1.393741893e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.404000000e+01,-1.390393876e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.406000000e+01,-1.387262701e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.408000000e+01,-1.383381257e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.410000000e+01,-1.379929157e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.412000000e+01,-1.376607162e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.414000000e+01,-1.373423944e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.416000000e+01,-1.370288431e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.418000000e+01,-1.367096540e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.420000000e+01,-1.364008732e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.422000000e+01,-1.359962490e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.424000000e+01,-1.356735904e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.426000000e+01,-1.353795548e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.428000000e+01,-1.350191660e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.430000000e+01,-1.347004105e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.432000000e+01,-1.343703794e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.434000000e+01,-1.340958594e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.436000000e+01,-1.337176897e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.438000000e+01,-1.334071742e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.440000000e+01,-1.330532906e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.442000000e+01,-1.327505814e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.444000000e+01,-1.324092745e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.446000000e+01,-1.320801107e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.448000000e+01,-1.318042897e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.450000000e+01,-1.314356610e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.452000000e+01,-1.311134361e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.454000000e+01,-1.308111605e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.456000000e+01,-1.305240638e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.458000000e+01,-1.301632413e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.460000000e+01,-1.298418838e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.462000000e+01,-1.295747364e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.464000000e+01,-1.292277917e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.466000000e+01,-1.289428633e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.468000000e+01,-1.285898471e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.470000000e+01,-1.282806326e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.472000000e+01,-1.279501678e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.474000000e+01,-1.276942961e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.476000000e+01,-1.273638313e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.478000000e+01,-1.270871429e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.480000000e+01,-1.267332593e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.482000000e+01,-1.264075650e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.484000000e+01,-1.261178662e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.486000000e+01,-1.257934729e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.488000000e+01,-1.254929320e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.490000000e+01,-1.251984627e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.492000000e+01,-1.249265448e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.494000000e+01,-1.246008505e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.496000000e+01,-1.242942381e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.498000000e+01,-1.240032382e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.500000000e+01,-1.236974932e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.502000000e+01,-1.233683294e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.504000000e+01,-1.231263355e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.506000000e+01,-1.227551047e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.508000000e+01,-1.224710437e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.510000000e+01,-1.221527220e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.512000000e+01,-1.218825388e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.514000000e+01,-1.216080188e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.516000000e+01,-1.212996717e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.518000000e+01,-1.210052024e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.520000000e+01,-1.207393560e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.522000000e+01,-1.204049881e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.524000000e+01,-1.201525858e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.526000000e+01,-1.197926307e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.528000000e+01,-1.195328558e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.530000000e+01,-1.192431570e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.532000000e+01,-1.189924895e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.534000000e+01,-1.186347028e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.536000000e+01,-1.183541112e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.538000000e+01,-1.180574735e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.540000000e+01,-1.178167806e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.542000000e+01,-1.175114693e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.544000000e+01,-1.172187347e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.546000000e+01,-1.168965098e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.548000000e+01,-1.167004861e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.550000000e+01,-1.163596129e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.552000000e+01,-1.160694804e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.554000000e+01,-1.157698069e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.556000000e+01,-1.155260783e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.558000000e+01,-1.152329100e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.560000000e+01,-1.149284660e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.562000000e+01,-1.146873395e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.564000000e+01,-1.143937375e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.566000000e+01,-1.141422026e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.568000000e+01,-1.138316871e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.570000000e+01,-1.135476262e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.572000000e+01,-1.132731062e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.574000000e+01,-1.130176681e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.576000000e+01,-1.127427145e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.578000000e+01,-1.125046237e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.580000000e+01,-1.122062512e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.582000000e+01,-1.118996389e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.584000000e+01,-1.116520071e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.586000000e+01,-1.113466958e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.588000000e+01,-1.110877883e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.590000000e+01,-1.108609732e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.592000000e+01,-1.105738764e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.594000000e+01,-1.102624936e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.596000000e+01,-1.100265712e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.598000000e+01,-1.097273314e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.600000000e+01,-1.094753628e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.602000000e+01,-1.092624255e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.604000000e+01,-1.089258891e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.606000000e+01,-1.087355032e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.608000000e+01,-1.084033037e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.610000000e+01,-1.081478657e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.612000000e+01,-1.078794172e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.614000000e+01,-1.076053309e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.616000000e+01,-1.073516276e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.618000000e+01,-1.070914191e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.620000000e+01,-1.068333789e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.622000000e+01,-1.065649305e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.624000000e+01,-1.063363807e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.626000000e+01,-1.060458145e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.628000000e+01,-1.058111931e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.630000000e+01,-1.055657298e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.632000000e+01,-1.052955466e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.634000000e+01,-1.050349044e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.636000000e+01,-1.047759969e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.638000000e+01,-1.045418092e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.640000000e+01,-1.042829018e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.642000000e+01,-1.040283311e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.644000000e+01,-1.037863372e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.646000000e+01,-1.034805922e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.648000000e+01,-1.032780632e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.650000000e+01,-1.030330335e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.652000000e+01,-1.027979785e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.654000000e+01,-1.025139175e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.656000000e+01,-1.022740920e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.658000000e+01,-1.019926331e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.660000000e+01,-1.017623485e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.662000000e+01,-1.015394366e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.664000000e+01,-1.012484367e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.666000000e+01,-1.010185859e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.668000000e+01,-1.007896024e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.670000000e+01,-1.005679914e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.672000000e+01,-1.002878336e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.674000000e+01,-1.000219872e-13,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.676000000e+01,-9.980861623e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.678000000e+01,-9.959134212e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.680000000e+01,-9.930294434e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.682000000e+01,-9.904143478e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.684000000e+01,-9.886536034e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.686000000e+01,-9.858260042e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.688000000e+01,-9.834190753e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.690000000e+01,-9.809427576e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.692000000e+01,-9.787960373e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.694000000e+01,-9.763110459e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.696000000e+01,-9.740428950e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.698000000e+01,-9.716619870e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.700000000e+01,-9.690989330e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.702000000e+01,-9.669869072e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.704000000e+01,-9.643414539e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.706000000e+01,-9.620039140e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.708000000e+01,-9.598268361e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.710000000e+01,-9.576844526e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.712000000e+01,-9.552211452e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.714000000e+01,-9.527188066e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.716000000e+01,-9.500169748e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.718000000e+01,-9.479049490e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.720000000e+01,-9.458449649e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.722000000e+01,-9.433946679e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.724000000e+01,-9.416252500e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.726000000e+01,-9.390752065e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.728000000e+01,-9.365598574e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.730000000e+01,-9.339881299e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.732000000e+01,-9.321016181e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.734000000e+01,-9.300242867e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.736000000e+01,-9.274785800e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.738000000e+01,-9.250673144e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.740000000e+01,-9.229899831e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.742000000e+01,-9.211902074e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.744000000e+01,-9.187138897e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.746000000e+01,-9.164370651e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.748000000e+01,-9.141775878e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.750000000e+01,-9.116579019e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.752000000e+01,-9.095979178e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.754000000e+01,-9.071996626e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.756000000e+01,-9.049792166e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.758000000e+01,-9.029018852e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.760000000e+01,-9.006337343e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.762000000e+01,-8.987038544e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.764000000e+01,-8.966525439e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.766000000e+01,-8.942456151e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.768000000e+01,-8.919557801e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.770000000e+01,-8.897309972e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.772000000e+01,-8.880786731e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.774000000e+01,-8.858061853e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.776000000e+01,-8.836984963e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.778000000e+01,-8.809749805e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.780000000e+01,-8.792402570e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.782000000e+01,-8.771499152e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.784000000e+01,-8.749815109e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.786000000e+01,-8.723794256e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.788000000e+01,-8.707271015e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.790000000e+01,-8.687712008e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.792000000e+01,-8.659913064e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.794000000e+01,-8.639920376e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.796000000e+01,-8.623787448e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.798000000e+01,-8.603838128e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.800000000e+01,-8.577036650e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.802000000e+01,-8.559819520e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.804000000e+01,-8.538829366e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.806000000e+01,-8.518402997e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.808000000e+01,-8.496935794e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.810000000e+01,-8.477723731e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.812000000e+01,-8.456560105e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.814000000e+01,-8.431970400e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.816000000e+01,-8.415967576e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.818000000e+01,-8.395541207e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.820000000e+01,-8.368522889e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.822000000e+01,-8.350785341e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.824000000e+01,-8.335042725e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.826000000e+01,-8.313488786e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.828000000e+01,-8.291371062e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.830000000e+01,-8.274197300e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.832000000e+01,-8.252036207e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.834000000e+01,-8.232477200e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.836000000e+01,-8.210706420e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.838000000e+01,-8.190713732e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.840000000e+01,-8.170764412e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.842000000e+01,-8.154067699e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.844000000e+01,-8.132947441e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.846000000e+01,-8.107707214e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.848000000e+01,-8.093135537e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.850000000e+01,-8.072362223e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.852000000e+01,-8.050808284e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.854000000e+01,-8.036366711e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.856000000e+01,-8.014986244e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.858000000e+01,-7.991437373e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.860000000e+01,-7.974914132e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.862000000e+01,-7.953923978e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.864000000e+01,-7.936576743e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.866000000e+01,-7.912854399e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.868000000e+01,-7.899236820e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.870000000e+01,-7.876685415e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.872000000e+01,-7.859294812e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.874000000e+01,-7.836960247e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.876000000e+01,-7.819916589e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.878000000e+01,-7.802265778e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.880000000e+01,-7.781492464e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.882000000e+01,-7.762237034e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.884000000e+01,-7.746190842e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.886000000e+01,-7.725374160e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.888000000e+01,-7.704167165e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.890000000e+01,-7.689118439e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.892000000e+01,-7.670903843e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.894000000e+01,-7.648656014e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.896000000e+01,-7.630701626e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.898000000e+01,-7.610231889e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.900000000e+01,-7.596831150e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.902000000e+01,-7.578269609e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.904000000e+01,-7.559534596e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.906000000e+01,-7.541666944e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.908000000e+01,-7.521934464e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.910000000e+01,-7.503893340e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.912000000e+01,-7.484984854e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.914000000e+01,-7.468808558e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.916000000e+01,-7.445736736e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.918000000e+01,-7.432552837e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.920000000e+01,-7.412126468e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.922000000e+01,-7.395386387e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.924000000e+01,-7.375523803e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.926000000e+01,-7.359087298e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.928000000e+01,-7.336622629e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.930000000e+01,-7.324349460e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.932000000e+01,-7.305527711e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.934000000e+01,-7.287746795e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.936000000e+01,-7.270009247e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.938000000e+01,-7.251057393e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.940000000e+01,-7.234100471e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.942000000e+01,-7.213760839e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.944000000e+01,-7.197584542e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.946000000e+01,-7.184010331e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.948000000e+01,-7.158162951e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.950000000e+01,-7.148448500e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.952000000e+01,-7.123815426e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.954000000e+01,-7.111628994e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.956000000e+01,-7.091506202e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.958000000e+01,-7.074809488e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.960000000e+01,-7.056464787e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.962000000e+01,-7.040635436e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.964000000e+01,-7.025586710e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.966000000e+01,-7.009193573e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.968000000e+01,-6.991152449e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.970000000e+01,-6.974368999e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.972000000e+01,-6.956284507e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.974000000e+01,-6.939674529e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.976000000e+01,-6.925146220e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.978000000e+01,-6.905370373e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.980000000e+01,-6.888283346e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.982000000e+01,-6.874318823e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.984000000e+01,-6.857882318e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.986000000e+01,-6.841706021e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.988000000e+01,-6.820065346e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
4.990000000e+01,-6.805450301e-14,5.000000001e-01,5.037174745e-01,1.348246209e-01
