t_us,share_sp,share_act,v_sp,v_act,I_fc,I_batt,gFC,gBT,V_bus,I_cmd,V_fc,V_batt,V_chg,V_rgn,u_unsat,drive_x0,fault_flags,ps_phase,dc_phase,trap_phase,flags
204027611,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53240585,8.44119835,0,13.3238449,0,0,0,0,0,,51
204028737,0.5,1,0,0,0.0322344303,0,0,0,15.9349623,0,8.4932251,8.44330978,0,13.3238449,0,0,0,0,0,,51
204029867,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53240585,8.44119835,0,13.3238449,0,0,0,0,0,,51
204030994,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57761478,8.44119835,0,13.3238449,0,0,0,0,0,,51
204032123,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53843403,8.44119835,0,13.3238449,0,0,0,0,0,,51
204033249,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.52637863,8.44330978,0,13.3238449,0,0,0,0,0,,51
204034384,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.53240585,8.44119835,0,13.3238449,0,0,0,0,0,,51
204035510,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.51130867,8.44119835,0,13.3238449,0,0,0,0,0,,51
204036640,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.50528145,8.44119835,0,13.3238449,0,0,0,0,0,,51
204037766,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.59268475,8.44119835,0,13.3238449,0,0,0,0,0,,51
204039100,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.58967113,8.44330978,0,13.3238449,0,0,0,0,0,,51
204040226,0.5,1,0,0,0.0322344303,0,0,0,15.9304171,0,8.52637863,8.43486404,0,13.3238449,0,0,0,0,0,,51
204041360,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56254578,8.44119835,0,13.3238449,0,0,0,0,0,,51
204042487,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.52939224,8.44119835,0,13.3238449,0,0,0,0,0,,51
204043616,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.53240585,8.44119835,0,13.3166971,0,0,0,0,0,,51
204044742,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.55048943,8.44119835,0,13.3238449,0,0,0,0,0,,51
204045872,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56555939,8.44330978,0,13.3238449,0,0,0,0,0,,51
204046998,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.54747581,8.44330978,0,13.3238449,0,0,0,0,0,,51
204048128,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.5565176,8.44330978,0,13.3238449,0,0,0,0,0,,51
204049259,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.56254578,8.44119835,0,13.3238449,0,0,0,0,0,,51
204050389,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.568573,8.44119835,0,13.3238449,0,0,0,0,0,,51
204051516,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.58062935,8.44119835,0,13.3238449,0,0,0,0,0,,51
204052645,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.54747581,8.44119835,0,13.3238449,0,0,0,0,0,,51
204053772,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55048943,8.44119835,0,13.3238449,0,0,0,0,0,,51
204054901,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57158756,8.44119835,0,13.3238449,0,0,0,0,0,,51
204056028,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55350399,8.44330978,0,13.3166971,0,0,0,0,0,,51
204057162,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.54747581,8.44330978,0,13.3238449,0,0,0,0,0,,51
204058288,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.59871292,8.44330978,0,13.3238449,0,0,0,0,0,,51
204059417,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.5565176,8.44119835,0,13.3238449,0,0,0,0,0,,51
204060748,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55350399,8.44119835,0,13.3166971,0,0,0,0,0,,51
204061878,0.5,1,0,0,0.0161172152,0,0,0,15.9395075,0,8.568573,8.44119835,0,13.3238449,0,0,0,0,0,,51
204063004,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.5565176,8.44119835,0,13.3238449,0,0,0,0,0,,51
204064134,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.52035046,8.43908691,0,13.3238449,0,0,0,0,0,,51
204065265,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.55048943,8.44119835,0,13.3238449,0,0,0,0,0,,51
204066395,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.57761478,8.44119835,0,13.3238449,0,0,0,0,0,,51
204067522,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.55350399,8.43908691,0,13.3238449,0,0,0,0,0,,51
204068651,0.5,1,0,0,0.0241758227,0,0,0,15.9349623,0,8.568573,8.43697548,0,13.3166971,0,0,0,0,0,,51
204069778,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.57761478,8.44119835,0,13.3238449,0,0,0,0,0,,51
204070907,0.5,1,0,0,0.0161172152,0,0,0,15.9349623,0,8.58062935,8.44119835,0,13.3238449,0,0,0,0,0,,51
204072039,0.5,1,0,0,0.0241758227,0,0,0,15.9395075,0,8.59268475,8.44330978,0,13.3095493,0,0,0,0,0,,51
