w_rad_s,S_mag,T_mag,Y_mag,invWp,invWd,invWu,L_mag,L_phase_deg
1.398677e+01,1.246934e-01,9.966627e-01,9.967260e-01,3.496693e-01,1.990671e+00,3.324193e+00,7.992909e+00,-92.049
1.423980e+01,1.269344e-01,9.965413e-01,9.966070e-01,3.559950e-01,1.990333e+00,3.323860e+00,7.850839e+00,-92.086
1.449741e+01,1.292151e-01,9.964156e-01,9.964837e-01,3.624352e-01,1.989983e+00,3.323516e+00,7.711294e+00,-92.123
1.475967e+01,1.315362e-01,9.962854e-01,9.963559e-01,3.689919e-01,1.989620e+00,3.323159e+00,7.574227e+00,-92.162
1.502668e+01,1.338985e-01,9.961504e-01,9.962235e-01,3.756671e-01,1.989244e+00,3.322790e+00,7.439595e+00,-92.201
1.529853e+01,1.363025e-01,9.960106e-01,9.960863e-01,3.824632e-01,1.988854e+00,3.322407e+00,7.307354e+00,-92.241
1.557529e+01,1.387490e-01,9.958657e-01,9.959442e-01,3.893822e-01,1.988451e+00,3.322010e+00,7.177463e+00,-92.281
1.585705e+01,1.412387e-01,9.957156e-01,9.957969e-01,3.964263e-01,1.988033e+00,3.321598e+00,7.049879e+00,-92.322
1.614392e+01,1.437723e-01,9.955600e-01,9.956443e-01,4.035979e-01,1.987600e+00,3.321172e+00,6.924560e+00,-92.364
1.643597e+01,1.463506e-01,9.953988e-01,9.954862e-01,4.108992e-01,1.987152e+00,3.320731e+00,6.801468e+00,-92.407
1.673331e+01,1.489743e-01,9.952319e-01,9.953224e-01,4.183327e-01,1.986688e+00,3.320273e+00,6.680562e+00,-92.451
1.703602e+01,1.516441e-01,9.950589e-01,9.951527e-01,4.259006e-01,1.986207e+00,3.319800e+00,6.561804e+00,-92.495
1.734421e+01,1.543608e-01,9.948796e-01,9.949769e-01,4.336054e-01,1.985708e+00,3.319309e+00,6.445155e+00,-92.540
1.765798e+01,1.571253e-01,9.946939e-01,9.947947e-01,4.414495e-01,1.985192e+00,3.318800e+00,6.330578e+00,-92.586
1.797742e+01,1.599382e-01,9.945015e-01,9.946060e-01,4.494356e-01,1.984658e+00,3.318273e+00,6.218036e+00,-92.633
1.830265e+01,1.628004e-01,9.943022e-01,9.944105e-01,4.575662e-01,1.984105e+00,3.317727e+00,6.107493e+00,-92.681
1.863375e+01,1.657127e-01,9.940957e-01,9.942079e-01,4.658438e-01,1.983531e+00,3.317161e+00,5.998913e+00,-92.729
1.897085e+01,1.686758e-01,9.938818e-01,9.939981e-01,4.742712e-01,1.982938e+00,3.316575e+00,5.892261e+00,-92.778
1.931404e+01,1.716907e-01,9.936602e-01,9.937807e-01,4.828511e-01,1.982323e+00,3.315968e+00,5.787503e+00,-92.829
1.966345e+01,1.747580e-01,9.934307e-01,9.935555e-01,4.915861e-01,1.981687e+00,3.315339e+00,5.684606e+00,-92.880
2.001917e+01,1.778788e-01,9.931929e-01,9.933222e-01,5.004792e-01,1.981028e+00,3.314688e+00,5.583536e+00,-92.932
2.038133e+01,1.810538e-01,9.929465e-01,9.930806e-01,5.095332e-01,1.980345e+00,3.314013e+00,5.484261e+00,-92.985
2.075004e+01,1.842839e-01,9.926914e-01,9.928303e-01,5.187510e-01,1.979639e+00,3.313314e+00,5.386749e+00,-93.039
2.112542e+01,1.875700e-01,9.924271e-01,9.925710e-01,5.281355e-01,1.978907e+00,3.312590e+00,5.290969e+00,-93.094
2.150759e+01,1.909129e-01,9.921533e-01,9.923025e-01,5.376898e-01,1.978149e+00,3.311840e+00,5.196889e+00,-93.150
2.189668e+01,1.943136e-01,9.918698e-01,9.920243e-01,5.474169e-01,1.977365e+00,3.311063e+00,5.104480e+00,-93.207
2.229280e+01,1.977728e-01,9.915761e-01,9.917362e-01,5.573200e-01,1.976553e+00,3.310259e+00,5.013712e+00,-93.265
2.269609e+01,2.012916e-01,9.912719e-01,9.914378e-01,5.674023e-01,1.975713e+00,3.309425e+00,4.924556e+00,-93.324
2.310668e+01,2.048709e-01,9.909568e-01,9.911288e-01,5.776669e-01,1.974843e+00,3.308562e+00,4.836982e+00,-93.384
2.352469e+01,2.085115e-01,9.906305e-01,9.908087e-01,5.881173e-01,1.973942e+00,3.307668e+00,4.750964e+00,-93.445
2.395027e+01,2.122144e-01,9.902926e-01,9.904772e-01,5.987567e-01,1.973010e+00,3.306742e+00,4.666472e+00,-93.508
2.438354e+01,2.159805e-01,9.899426e-01,9.901339e-01,6.095885e-01,1.972045e+00,3.305784e+00,4.583481e+00,-93.571
2.482465e+01,2.198108e-01,9.895802e-01,9.897784e-01,6.206164e-01,1.971047e+00,3.304791e+00,4.501963e+00,-93.636
2.527375e+01,2.237063e-01,9.892050e-01,9.894103e-01,6.318437e-01,1.970013e+00,3.303763e+00,4.421892e+00,-93.701
2.573096e+01,2.276677e-01,9.888164e-01,9.890291e-01,6.432741e-01,1.968944e+00,3.302698e+00,4.343243e+00,-93.768
2.619645e+01,2.316963e-01,9.884140e-01,9.886344e-01,6.549113e-01,1.967837e+00,3.301595e+00,4.265990e+00,-93.836
2.667036e+01,2.357928e-01,9.879973e-01,9.882257e-01,6.667591e-01,1.966692e+00,3.300454e+00,4.190108e+00,-93.906
2.715285e+01,2.399583e-01,9.875659e-01,9.878025e-01,6.788211e-01,1.965508e+00,3.299272e+00,4.115573e+00,-93.976
2.764406e+01,2.441937e-01,9.871192e-01,9.873644e-01,6.911014e-01,1.964282e+00,3.298048e+00,4.042361e+00,-94.048
2.814415e+01,2.485001e-01,9.866568e-01,9.869108e-01,7.036039e-01,1.963014e+00,3.296781e+00,3.970449e+00,-94.122
2.865330e+01,2.528783e-01,9.861781e-01,9.864412e-01,7.163325e-01,1.961702e+00,3.295469e+00,3.899813e+00,-94.196
2.917165e+01,2.573294e-01,9.856825e-01,9.859550e-01,7.292914e-01,1.960345e+00,3.294111e+00,3.830430e+00,-94.272
2.969939e+01,2.618544e-01,9.851694e-01,9.854518e-01,7.424847e-01,1.958942e+00,3.292705e+00,3.762279e+00,-94.349
3.023667e+01,2.664543e-01,9.846383e-01,9.849309e-01,7.559167e-01,1.957490e+00,3.291250e+00,3.695337e+00,-94.428
3.078367e+01,2.711299e-01,9.840886e-01,9.843917e-01,7.695917e-01,1.955989e+00,3.289743e+00,3.629583e+00,-94.508
3.134056e+01,2.758824e-01,9.835197e-01,9.838336e-01,7.835141e-01,1.954437e+00,3.288184e+00,3.564996e+00,-94.589
3.190753e+01,2.807127e-01,9.829308e-01,9.832560e-01,7.976883e-01,1.952832e+00,3.286570e+00,3.501555e+00,-94.672
3.248476e+01,2.856217e-01,9.823213e-01,9.826582e-01,8.121190e-01,1.951172e+00,3.284900e+00,3.439239e+00,-94.757
3.307243e+01,2.906105e-01,9.816906e-01,9.820395e-01,8.268107e-01,1.949457e+00,3.283172e+00,3.378029e+00,-94.843
3.367073e+01,2.956799e-01,9.810380e-01,9.813994e-01,8.417682e-01,1.947683e+00,3.281383e+00,3.317905e+00,-94.931
3.427985e+01,3.008311e-01,9.803626e-01,9.807370e-01,8.569963e-01,1.945850e+00,3.279532e+00,3.258848e+00,-95.020
3.489999e+01,3.060648e-01,9.796638e-01,9.800516e-01,8.724999e-01,1.943956e+00,3.277617e+00,3.200838e+00,-95.110
3.553136e+01,3.113822e-01,9.789408e-01,9.793424e-01,8.882839e-01,1.941998e+00,3.275635e+00,3.143857e+00,-95.203
3.617414e+01,3.167840e-01,9.781929e-01,9.786088e-01,9.043535e-01,1.939975e+00,3.273585e+00,3.087886e+00,-95.297
3.682855e+01,3.222712e-01,9.774191e-01,9.778499e-01,9.207138e-01,1.937884e+00,3.271464e+00,3.032908e+00,-95.393
3.749480e+01,3.278448e-01,9.766187e-01,9.770648e-01,9.373701e-01,1.935725e+00,3.269270e+00,2.978906e+00,-95.490
3.817311e+01,3.335056e-01,9.757907e-01,9.762528e-01,9.543277e-01,1.933494e+00,3.267000e+00,2.925860e+00,-95.589
3.886368e+01,3.392545e-01,9.749344e-01,9.754129e-01,9.715920e-01,1.931190e+00,3.264653e+00,2.873756e+00,-95.690
3.956675e+01,3.450923e-01,9.740488e-01,9.745443e-01,9.891687e-01,1.928810e+00,3.262225e+00,2.822575e+00,-95.793
4.028254e+01,3.510200e-01,9.731330e-01,9.736461e-01,1.007063e+00,1.926353e+00,3.259715e+00,2.772301e+00,-95.898
4.101127e+01,3.570382e-01,9.721860e-01,9.727173e-01,1.025282e+00,1.923816e+00,3.257119e+00,2.722919e+00,-96.005
4.175319e+01,3.631479e-01,9.712069e-01,9.717570e-01,1.043830e+00,1.921197e+00,3.254434e+00,2.674412e+00,-96.113
4.250853e+01,3.693497e-01,9.701946e-01,9.707642e-01,1.062713e+00,1.918493e+00,3.251659e+00,2.626764e+00,-96.224
4.327753e+01,3.756444e-01,9.691481e-01,9.697379e-01,1.081938e+00,1.915703e+00,3.248789e+00,2.579961e+00,-96.336
4.406045e+01,3.820328e-01,9.680664e-01,9.686770e-01,1.101511e+00,1.912824e+00,3.245823e+00,2.533988e+00,-96.451
4.485753e+01,3.885154e-01,9.669483e-01,9.675805e-01,1.121438e+00,1.909854e+00,3.242758e+00,2.488829e+00,-96.567
4.566903e+01,3.950930e-01,9.657928e-01,9.664472e-01,1.141726e+00,1.906789e+00,3.239589e+00,2.444470e+00,-96.686
4.649521e+01,4.017660e-01,9.645987e-01,9.652762e-01,1.162380e+00,1.903628e+00,3.236315e+00,2.400897e+00,-96.807
4.733634e+01,4.085352e-01,9.633649e-01,9.640663e-01,1.183408e+00,1.900368e+00,3.232931e+00,2.358095e+00,-96.930
4.819268e+01,4.154010e-01,9.620902e-01,9.628162e-01,1.204817e+00,1.897007e+00,3.229435e+00,2.316052e+00,-97.055
4.906452e+01,4.223638e-01,9.607734e-01,9.615248e-01,1.226613e+00,1.893542e+00,3.225824e+00,2.274753e+00,-97.183
4.995212e+01,4.294241e-01,9.594132e-01,9.601910e-01,1.248803e+00,1.889971e+00,3.222093e+00,2.234186e+00,-97.313
5.085579e+01,4.365823e-01,9.580084e-01,9.588133e-01,1.271395e+00,1.886290e+00,3.218240e+00,2.194336e+00,-97.445
5.177580e+01,4.438386e-01,9.565577e-01,9.573907e-01,1.294395e+00,1.882497e+00,3.214261e+00,2.155193e+00,-97.579
5.271245e+01,4.511934e-01,9.550598e-01,9.559218e-01,1.317811e+00,1.878591e+00,3.210152e+00,2.116741e+00,-97.716
5.366605e+01,4.586468e-01,9.535133e-01,9.544054e-01,1.341651e+00,1.874567e+00,3.205909e+00,2.078971e+00,-97.856
5.463691e+01,4.661989e-01,9.519168e-01,9.528400e-01,1.365923e+00,1.870423e+00,3.201529e+00,2.041869e+00,-97.998
5.562532e+01,4.738498e-01,9.502691e-01,9.512243e-01,1.390633e+00,1.866157e+00,3.197009e+00,2.005423e+00,-98.142
5.663162e+01,4.815995e-01,9.485687e-01,9.495569e-01,1.415790e+00,1.861766e+00,3.192343e+00,1.969622e+00,-98.289
5.765612e+01,4.894478e-01,9.468141e-01,9.478365e-01,1.441403e+00,1.857247e+00,3.187529e+00,1.934454e+00,-98.439
5.869915e+01,4.973947e-01,9.450039e-01,9.460616e-01,1.467479e+00,1.852597e+00,3.182562e+00,1.899907e+00,-98.591
5.976105e+01,5.054399e-01,9.431367e-01,9.442308e-01,1.494026e+00,1.847815e+00,3.177438e+00,1.865972e+00,-98.746
6.084217e+01,5.135829e-01,9.412109e-01,9.423426e-01,1.521054e+00,1.842897e+00,3.172153e+00,1.832637e+00,-98.904
6.194284e+01,5.218235e-01,9.392250e-01,9.403955e-01,1.548571e+00,1.837840e+00,3.166702e+00,1.799890e+00,-99.065
6.306342e+01,5.301610e-01,9.371775e-01,9.383881e-01,1.576586e+00,1.832643e+00,3.161082e+00,1.767723e+00,-99.229
6.420428e+01,5.385948e-01,9.350669e-01,9.363188e-01,1.605107e+00,1.827302e+00,3.155289e+00,1.736123e+00,-99.396
6.536577e+01,5.471242e-01,9.328915e-01,9.341861e-01,1.634144e+00,1.821815e+00,3.149318e+00,1.705082e+00,-99.565
6.654828e+01,5.557483e-01,9.306499e-01,9.319885e-01,1.663707e+00,1.816180e+00,3.143164e+00,1.674589e+00,-99.738
6.775218e+01,5.644663e-01,9.283405e-01,9.297245e-01,1.693804e+00,1.810394e+00,3.136823e+00,1.644634e+00,-99.914
6.897785e+01,5.732769e-01,9.259616e-01,9.273924e-01,1.724446e+00,1.804454e+00,3.130292e+00,1.615208e+00,-100.093
7.022570e+01,5.821791e-01,9.235116e-01,9.249907e-01,1.755643e+00,1.798359e+00,3.123564e+00,1.586301e+00,-100.275
7.149613e+01,5.911716e-01,9.209890e-01,9.225178e-01,1.787403e+00,1.792107e+00,3.116637e+00,1.557905e+00,-100.461
7.278954e+01,6.002528e-01,9.183921e-01,9.199723e-01,1.819738e+00,1.785694e+00,3.109505e+00,1.530009e+00,-100.649
7.410635e+01,6.094212e-01,9.157194e-01,9.173524e-01,1.852659e+00,1.779119e+00,3.102165e+00,1.502605e+00,-100.842
7.544697e+01,6.186752e-01,9.129692e-01,9.146567e-01,1.886174e+00,1.772381e+00,3.094611e+00,1.475684e+00,-101.037
7.681186e+01,6.280128e-01,9.101399e-01,9.118835e-01,1.920296e+00,1.765477e+00,3.086839e+00,1.449238e+00,-101.236
7.820143e+01,6.374321e-01,9.072300e-01,9.090314e-01,1.955036e+00,1.758405e+00,3.078845e+00,1.423257e+00,-101.439
7.961614e+01,6.469309e-01,9.042378e-01,9.060988e-01,1.990403e+00,1.751164e+00,3.070624e+00,1.397735e+00,-101.646
8.105644e+01,6.565070e-01,9.011618e-01,9.030841e-01,2.026411e+00,1.743752e+00,3.062172e+00,1.372661e+00,-101.856
8.252280e+01,6.661580e-01,8.980004e-01,8.999859e-01,2.063070e+00,1.736168e+00,3.053485e+00,1.348029e+00,-102.070
8.401569e+01,6.758811e-01,8.947522e-01,8.968026e-01,2.100392e+00,1.728411e+00,3.044559e+00,1.323831e+00,-102.287
8.553558e+01,6.856738e-01,8.914156e-01,8.935328e-01,2.138390e+00,1.720479e+00,3.035389e+00,1.300058e+00,-102.509
8.708298e+01,6.955330e-01,8.879891e-01,8.901751e-01,2.177074e+00,1.712372e+00,3.025971e+00,1.276703e+00,-102.734
8.865836e+01,7.054558e-01,8.844712e-01,8.867280e-01,2.216459e+00,1.704089e+00,3.016301e+00,1.253759e+00,-102.964
9.026224e+01,7.154388e-01,8.808607e-01,8.831902e-01,2.256556e+00,1.695629e+00,3.006375e+00,1.231217e+00,-103.198
9.189514e+01,7.254786e-01,8.771561e-01,8.795604e-01,2.297379e+00,1.686992e+00,2.996190e+00,1.209072e+00,-103.436
9.355758e+01,7.355718e-01,8.733561e-01,8.758373e-01,2.338939e+00,1.678177e+00,2.985741e+00,1.187316e+00,-103.678
9.525009e+01,7.457146e-01,8.694594e-01,8.720196e-01,2.381252e+00,1.669185e+00,2.975025e+00,1.165941e+00,-103.924
9.697322e+01,7.559029e-01,8.654648e-01,8.681061e-01,2.424331e+00,1.660015e+00,2.964039e+00,1.144942e+00,-104.175
9.872753e+01,7.661329e-01,8.613712e-01,8.640958e-01,2.468188e+00,1.650669e+00,2.952780e+00,1.124310e+00,-104.431
1.005136e+02,7.764002e-01,8.571774e-01,8.599876e-01,2.512839e+00,1.641146e+00,2.941244e+00,1.104041e+00,-104.691
1.023319e+02,7.867004e-01,8.528824e-01,8.557804e-01,2.558298e+00,1.631447e+00,2.929428e+00,1.084126e+00,-104.955
1.041832e+02,7.970290e-01,8.484853e-01,8.514734e-01,2.604579e+00,1.621574e+00,2.917331e+00,1.064560e+00,-105.225
1.060679e+02,8.073811e-01,8.439851e-01,8.470658e-01,2.651698e+00,1.611527e+00,2.904948e+00,1.045337e+00,-105.499
1.079867e+02,8.177520e-01,8.393811e-01,8.425566e-01,2.699668e+00,1.601308e+00,2.892278e+00,1.026449e+00,-105.778
1.099403e+02,8.281365e-01,8.346726e-01,8.379453e-01,2.748507e+00,1.590919e+00,2.879320e+00,1.007893e+00,-106.062
1.119292e+02,8.385294e-01,8.298588e-01,8.332313e-01,2.798229e+00,1.580361e+00,2.866070e+00,9.896598e-01,-106.351
1.139540e+02,8.489254e-01,8.249394e-01,8.284140e-01,2.848851e+00,1.569636e+00,2.852528e+00,9.717455e-01,-106.645
1.160155e+02,8.593189e-01,8.199139e-01,8.234931e-01,2.900388e+00,1.558747e+00,2.838693e+00,9.541439e-01,-106.945
1.181143e+02,8.697043e-01,8.147819e-01,8.184683e-01,2.952858e+00,1.547697e+00,2.824562e+00,9.368493e-01,-107.249
1.202511e+02,8.800758e-01,8.095432e-01,8.133393e-01,3.006277e+00,1.536487e+00,2.810137e+00,9.198562e-01,-107.560
1.224265e+02,8.904275e-01,8.041977e-01,8.081062e-01,3.060662e+00,1.525122e+00,2.795415e+00,9.031591e-01,-107.875
1.246413e+02,9.007532e-01,7.987454e-01,8.027688e-01,3.116032e+00,1.513604e+00,2.780398e+00,8.867528e-01,-108.197
1.268961e+02,9.110470e-01,7.931865e-01,7.973274e-01,3.172402e+00,1.501937e+00,2.765085e+00,8.706318e-01,-108.524
1.291917e+02,9.213024e-01,7.875212e-01,7.917822e-01,3.229793e+00,1.490125e+00,2.749478e+00,8.547912e-01,-108.856
1.315289e+02,9.315132e-01,7.817499e-01,7.861337e-01,3.288222e+00,1.478170e+00,2.733576e+00,8.392258e-01,-109.195
1.339083e+02,9.416728e-01,7.758730e-01,7.803823e-01,3.347708e+00,1.466078e+00,2.717382e+00,8.239306e-01,-109.540
1.363308e+02,9.517748e-01,7.698913e-01,7.745287e-01,3.408270e+00,1.453853e+00,2.700897e+00,8.089007e-01,-109.891
1.387971e+02,9.618125e-01,7.638054e-01,7.685737e-01,3.469928e+00,1.441499e+00,2.684123e+00,7.941314e-01,-110.248
1.413080e+02,9.717792e-01,7.576164e-01,7.625181e-01,3.532701e+00,1.429021e+00,2.667062e+00,7.796179e-01,-110.611
1.438644e+02,9.816683e-01,7.513252e-01,7.563632e-01,3.596610e+00,1.416423e+00,2.649718e+00,7.653555e-01,-110.981
1.464670e+02,9.914730e-01,7.449331e-01,7.501100e-01,3.661674e+00,1.403711e+00,2.632093e+00,7.513398e-01,-111.357
1.491167e+02,1.001187e+00,7.384413e-01,7.437598e-01,3.727916e+00,1.390889e+00,2.614191e+00,7.375662e-01,-111.740
1.518143e+02,1.010802e+00,7.318514e-01,7.373142e-01,3.795357e+00,1.377964e+00,2.596015e+00,7.240304e-01,-112.129
1.545607e+02,1.020313e+00,7.251649e-01,7.307747e-01,3.864017e+00,1.364940e+00,2.577571e+00,7.107280e-01,-112.526
1.573568e+02,1.029712e+00,7.183836e-01,7.241430e-01,3.933919e+00,1.351823e+00,2.558862e+00,6.976548e-01,-112.929
1.602034e+02,1.038993e+00,7.115094e-01,7.174212e-01,4.005086e+00,1.338619e+00,2.539895e+00,6.848066e-01,-113.339
1.631016e+02,1.048149e+00,7.045443e-01,7.106110e-01,4.077541e+00,1.325333e+00,2.520673e+00,6.721793e-01,-113.757
1.660522e+02,1.057174e+00,6.974904e-01,7.037148e-01,4.151306e+00,1.311971e+00,2.501204e+00,6.597690e-01,-114.182
1.690562e+02,1.066060e+00,6.903502e-01,6.967348e-01,4.226405e+00,1.298540e+00,2.481492e+00,6.475717e-01,-114.615
1.721145e+02,1.074801e+00,6.831259e-01,6.896733e-01,4.302864e+00,1.285045e+00,2.461546e+00,6.355834e-01,-115.054
1.752282e+02,1.083392e+00,6.758202e-01,6.825329e-01,4.380705e+00,1.271492e+00,2.441370e+00,6.238005e-01,-115.502
1.783982e+02,1.091824e+00,6.684357e-01,6.753164e-01,4.459955e+00,1.257888e+00,2.420974e+00,6.122191e-01,-115.958
1.816255e+02,1.100094e+00,6.609753e-01,6.680263e-01,4.540638e+00,1.244238e+00,2.400363e+00,6.008356e-01,-116.421
1.849112e+02,1.108193e+00,6.534419e-01,6.606658e-01,4.622781e+00,1.230548e+00,2.379546e+00,5.896464e-01,-116.892
1.882564e+02,1.116117e+00,6.458385e-01,6.532376e-01,4.706410e+00,1.216826e+00,2.358531e+00,5.786479e-01,-117.372
1.916621e+02,1.123859e+00,6.381684e-01,6.457450e-01,4.791551e+00,1.203076e+00,2.337327e+00,5.678367e-01,-117.860
1.951293e+02,1.131414e+00,6.304347e-01,6.381912e-01,4.878234e+00,1.189306e+00,2.315941e+00,5.572094e-01,-118.356
1.986593e+02,1.138777e+00,6.226408e-01,6.305795e-01,4.966484e+00,1.175521e+00,2.294383e+00,5.467625e-01,-118.861
2.022532e+02,1.145943e+00,6.147902e-01,6.229132e-01,5.056330e+00,1.161726e+00,2.272662e+00,5.364930e-01,-119.375
2.059121e+02,1.152905e+00,6.068863e-01,6.151958e-01,5.147802e+00,1.147929e+00,2.250786e+00,5.263974e-01,-119.897
2.096372e+02,1.159661e+00,5.989330e-01,6.074310e-01,5.240929e+00,1.134135e+00,2.228767e+00,5.164726e-01,-120.428
2.134296e+02,1.166204e+00,5.909337e-01,5.996222e-01,5.335741e+00,1.120350e+00,2.206612e+00,5.067156e-01,-120.969
2.172907e+02,1.172531e+00,5.828924e-01,5.917733e-01,5.432268e+00,1.106579e+00,2.184333e+00,4.971232e-01,-121.519
2.212216e+02,1.178638e+00,5.748128e-01,5.838880e-01,5.530541e+00,1.092829e+00,2.161938e+00,4.876925e-01,-122.078
2.252237e+02,1.184520e+00,5.666988e-01,5.759701e-01,5.630592e+00,1.079105e+00,2.139438e+00,4.784206e-01,-122.647
2.292981e+02,1.190175e+00,5.585543e-01,5.680234e-01,5.732452e+00,1.065412e+00,2.116843e+00,4.693045e-01,-123.225
2.334462e+02,1.195598e+00,5.503834e-01,5.600518e-01,5.836156e+00,1.051755e+00,2.094163e+00,4.603414e-01,-123.813
2.376694e+02,1.200788e+00,5.421899e-01,5.520593e-01,5.941735e+00,1.038140e+00,2.071408e+00,4.515286e-01,-124.411
2.419690e+02,1.205740e+00,5.339781e-01,5.440497e-01,6.049225e+00,1.024573e+00,2.048589e+00,4.428633e-01,-125.020
2.463464e+02,1.210453e+00,5.257518e-01,5.360271e-01,6.158659e+00,1.011057e+00,2.025716e+00,4.343429e-01,-125.638
2.508029e+02,1.214925e+00,5.175153e-01,5.279954e-01,6.270073e+00,9.975972e-01,2.002799e+00,4.259648e-01,-126.267
2.553401e+02,1.219154e+00,5.092725e-01,5.199585e-01,6.383502e+00,9.841991e-01,1.979848e+00,4.177263e-01,-126.907
2.599594e+02,1.223137e+00,5.010275e-01,5.119205e-01,6.498984e+00,9.708667e-01,1.956873e+00,4.096249e-01,-127.557
2.646622e+02,1.226875e+00,4.927843e-01,5.038853e-01,6.616554e+00,9.576044e-01,1.933885e+00,4.016583e-01,-128.218
2.694501e+02,1.230365e+00,4.845472e-01,4.958568e-01,6.736252e+00,9.444163e-01,1.910893e+00,3.938239e-01,-128.890
2.743246e+02,1.233608e+00,4.763199e-01,4.878389e-01,6.858115e+00,9.313065e-01,1.887907e+00,3.861194e-01,-129.573
2.792873e+02,1.236602e+00,4.681066e-01,4.798355e-01,6.982182e+00,9.182787e-01,1.864937e+00,3.785426e-01,-130.268
2.843398e+02,1.239349e+00,4.599113e-01,4.718505e-01,7.108494e+00,9.053368e-01,1.841993e+00,3.710910e-01,-130.974
2.894836e+02,1.241848e+00,4.517377e-01,4.638877e-01,7.237091e+00,8.924842e-01,1.819083e+00,3.637625e-01,-131.692
2.947206e+02,1.244100e+00,4.435899e-01,4.559507e-01,7.368014e+00,8.797242e-01,1.796218e+00,3.565549e-01,-132.421
3.000522e+02,1.246105e+00,4.354715e-01,4.480434e-01,7.501306e+00,8.670600e-01,1.773406e+00,3.494661e-01,-133.163
3.054804e+02,1.247866e+00,4.273865e-01,4.401692e-01,7.637009e+00,8.544948e-01,1.750656e+00,3.424940e-01,-133.916
3.110067e+02,1.249383e+00,4.193385e-01,4.323319e-01,7.775167e+00,8.420313e-01,1.727976e+00,3.356365e-01,-134.682
3.166330e+02,1.250658e+00,4.113310e-01,4.245349e-01,7.915825e+00,8.296722e-01,1.705376e+00,3.288916e-01,-135.460
3.223611e+02,1.251694e+00,4.033678e-01,4.167816e-01,8.059027e+00,8.174200e-01,1.682862e+00,3.222574e-01,-136.251
3.281928e+02,1.252493e+00,3.954521e-01,4.090753e-01,8.204820e+00,8.052773e-01,1.660445e+00,3.157320e-01,-137.054
3.341300e+02,1.253058e+00,3.875876e-01,4.014194e-01,8.353250e+00,7.932460e-01,1.638130e+00,3.093134e-01,-137.871
3.401746e+02,1.253391e+00,3.797773e-01,3.938170e-01,8.504365e+00,7.813284e-01,1.615925e+00,3.030000e-01,-138.700
3.463286e+02,1.253496e+00,3.720247e-01,3.862711e-01,8.658214e+00,7.695264e-01,1.593838e+00,2.967897e-01,-139.543
3.525939e+02,1.253376e+00,3.643327e-01,3.787849e-01,8.814847e+00,7.578416e-01,1.571876e+00,2.906811e-01,-140.399
3.589725e+02,1.253036e+00,3.567045e-01,3.713610e-01,8.974312e+00,7.462758e-01,1.550044e+00,2.846722e-01,-141.268
3.654665e+02,1.252479e+00,3.491428e-01,3.640025e-01,9.136663e+00,7.348303e-01,1.528351e+00,2.787615e-01,-142.151
3.720780e+02,1.251709e+00,3.416507e-01,3.567118e-01,9.301951e+00,7.235066e-01,1.506801e+00,2.729473e-01,-143.048
3.788092e+02,1.250732e+00,3.342307e-01,3.494916e-01,9.470229e+00,7.123058e-01,1.485400e+00,2.672281e-01,-143.959
3.856620e+02,1.249551e+00,3.268855e-01,3.423444e-01,9.641551e+00,7.012290e-01,1.464155e+00,2.616023e-01,-144.884
3.926389e+02,1.248173e+00,3.196176e-01,3.352725e-01,9.815972e+00,6.902772e-01,1.443070e+00,2.560684e-01,-145.823
3.997420e+02,1.246601e+00,3.124293e-01,3.282782e-01,9.993549e+00,6.794511e-01,1.422150e+00,2.506249e-01,-146.777
4.069736e+02,1.244842e+00,3.053229e-01,3.213636e-01,1.017434e+01,6.687515e-01,1.401401e+00,2.452704e-01,-147.745
4.143359e+02,1.242901e+00,2.983006e-01,3.145306e-01,1.035840e+01,6.581789e-01,1.380826e+00,2.400035e-01,-148.728
4.218315e+02,1.240784e+00,2.913644e-01,3.077813e-01,1.054579e+01,6.477338e-01,1.360430e+00,2.348228e-01,-149.726
4.294627e+02,1.238496e+00,2.845161e-01,3.011174e-01,1.073657e+01,6.374166e-01,1.340217e+00,2.297271e-01,-150.739
4.372320e+02,1.236045e+00,2.777577e-01,2.945405e-01,1.093080e+01,6.272275e-01,1.320190e+00,2.247150e-01,-151.767
4.451418e+02,1.233435e+00,2.710908e-01,2.880522e-01,1.112854e+01,6.171667e-01,1.300353e+00,2.197853e-01,-152.811
4.531946e+02,1.230673e+00,2.645168e-01,2.816540e-01,1.132987e+01,6.072343e-01,1.280708e+00,2.149367e-01,-153.870
4.613932e+02,1.227766e+00,2.580374e-01,2.753471e-01,1.153483e+01,5.974302e-01,1.261260e+00,2.101681e-01,-154.944
4.697401e+02,1.224721e+00,2.516537e-01,2.691327e-01,1.174350e+01,5.877544e-01,1.242010e+00,2.054784e-01,-156.035
4.782380e+02,1.221543e+00,2.453669e-01,2.630120e-01,1.195595e+01,5.782066e-01,1.222962e+00,2.008664e-01,-157.141
4.868896e+02,1.218240e+00,2.391783e-01,2.569858e-01,1.217224e+01,5.687865e-01,1.204116e+00,1.963310e-01,-158.263
4.956977e+02,1.214818e+00,2.330886e-01,2.510551e-01,1.239244e+01,5.594938e-01,1.185476e+00,1.918712e-01,-159.401
5.046652e+02,1.211285e+00,2.270988e-01,2.452206e-01,1.261663e+01,5.503282e-01,1.167042e+00,1.874859e-01,-160.556
5.137949e+02,1.207646e+00,2.212096e-01,2.394829e-01,1.284487e+01,5.412890e-01,1.148818e+00,1.831742e-01,-161.727
